,day,date,hospitalized,icu,ventilated
73,39,2020-05-08,794.0395005323662,238.21185015970968,158.80790010647343
74,40,2020-05-09,751.3939893489078,225.41819680467233,150.27879786978156
75,41,2020-05-10,708.2892732897271,212.4867819869187,141.65785465794488
76,42,2020-05-11,665.3505158595981,199.60515475787906,133.07010317191998
77,43,2020-05-12,623.1073125607436,186.93219376822344,124.62146251214836
78,44,2020-05-13,581.9920279282705,174.5976083784808,116.39840558565447
79,45,2020-05-14,542.3431445542956,162.7029433662883,108.46862891085948
80,46,2020-05-15,504.4122541061988,151.32367623185928,100.88245082124013
81,47,2020-05-16,468.37338944511066,140.5120168335343,93.67467788902195
82,48,2020-05-17,434.3335700139796,130.30007100419243,86.86671400279556
83,49,2020-05-18,402.34365772674573,120.70309731802445,80.46873154534933
84,50,2020-05-19,372.4088564903723,111.72265694711132,74.481771298073
85,51,2020-05-20,344.49840706667965,103.34952212000462,68.89968141333702
86,52,2020-05-21,318.5542142402992,95.56626427208903,63.710842848060565
87,53,2020-05-22,294.49828891607467,88.3494866748224,58.899657783214934
88,54,2020-05-23,272.23899428868026,81.67169828660553,54.447798857735506
89,55,2020-05-24,251.67615708483936,75.50284712544999,50.33523141696696
90,56,2020-05-25,232.70514840330725,69.81154452099327,46.54102968066218
91,57,2020-05-26,215.22006056202372,64.56601816860712,43.044012112403834
92,58,2020-05-27,199.11611275473842,59.73483382642189,39.82322255094823
93,59,2020-05-28,184.29141439253726,55.28742431776118,36.85828287850836
94,60,2020-05-29,170.64820481264178,51.194461443790715,34.12964096252654
95,61,2020-05-30,158.0936745807121,47.42810237421509,31.618734916143694
96,62,2020-05-31,146.540458982563,43.9621376947689,29.30809179651351
97,63,2020-06-01,135.90687986843113,40.77206396053043,27.181375973686954
98,64,2020-06-02,126.11699859854707,37.835099579564485,25.22339971970814
99,65,2020-06-03,117.10053087197593,35.13015926159096,23.420106174394277
100,66,2020-06-04,108.79266386944073,32.63779916083331,21.758532773888874
