,day,date,hospitalized,icu,ventilated
137,97,2020-07-06,52.4188522361801,15.725655670856213,10.483770447237475
138,98,2020-07-07,49.61516507493798,14.884549522481393,9.923033014986686
139,99,2020-07-08,46.968776063164114,14.090632818948507,9.393755212632641
140,100,2020-07-09,44.47031985641661,13.341095956924619,8.894063971282776
141,101,2020-07-10,42.11101703935128,12.633305111805385,8.422203407871166
142,102,2020-07-11,39.88263790761994,11.964791372285617,7.976527581523442
143,103,2020-07-12,37.77746802306501,11.333240406920595,7.55549360461373
144,104,2020-07-13,35.78827556860051,10.73648267057797,7.1576551137195565
145,105,2020-07-14,33.908280498566455,10.172484149568845,6.7816560997125634
146,106,2020-07-15,32.131125458778115,9.639337637634526,6.426225091755441
147,107,2020-07-16,30.45084843206132,9.135254529617669,6.090169686412992
148,108,2020-07-17,28.861857053256244,8.658557115977601,5.772371410650521
149,109,2020-07-18,27.358904528489802,8.207671358548396,5.471780905699234
150,110,2020-07-19,25.937067087565083,7.7811201262702525,5.1874134175131985
151,111,2020-07-20,24.59172289448179,7.377516868344173,4.918344578896722
152,112,2020-07-21,23.318532339661033,6.995559701897946,4.663706467929842
153,113,2020-07-22,22.113419637018524,6.634025891105921,4.42268392740516
154,114,2020-07-23,20.97255564986699,6.291766694959733,4.194511129972852
155,115,2020-07-24,19.892341870916425,5.967702561274564,3.978468374183649
156,116,2020-07-25,18.869395485024143,5.660818645506879,3.773879097004283
157,117,2020-07-26,17.900535444467096,5.370160633339765,3.580107088893783
158,118,2020-07-27,16.98276949118008,5.0948308473543875,3.396553898235652
159,119,2020-07-28,16.11328206244798,4.833984618735485,3.2226564124903234
160,120,2020-07-29,,,
