day,hosp,icu,vent,scenario
64,77.0,31.0,16.0,test_soc_85
65,55.0,22.0,11.0,test_soc_85
66,33.0,14.0,7.0,test_soc_85
67,12.0,5.0,3.0,test_soc_85
68,0.0,0.0,0.0,test_soc_85
69,0.0,0.0,0.0,test_soc_85
70,0.0,0.0,0.0,test_soc_85
71,0.0,0.0,0.0,test_soc_85
72,0.0,0.0,0.0,test_soc_85
73,0.0,0.0,0.0,test_soc_85
74,0.0,0.0,0.0,test_soc_85
75,0.0,0.0,0.0,test_soc_85
76,0.0,0.0,0.0,test_soc_85
77,0.0,0.0,0.0,test_soc_85
78,0.0,0.0,0.0,test_soc_85
79,0.0,0.0,0.0,test_soc_85
80,0.0,0.0,0.0,test_soc_85
81,0.0,0.0,0.0,test_soc_85
82,0.0,0.0,0.0,test_soc_85
83,0.0,0.0,0.0,test_soc_85
84,0.0,0.0,0.0,test_soc_85
85,0.0,0.0,0.0,test_soc_85
86,0.0,0.0,0.0,test_soc_85
87,0.0,0.0,0.0,test_soc_85
88,0.0,0.0,0.0,test_soc_85
89,0.0,0.0,0.0,test_soc_85
90,0.0,0.0,0.0,test_soc_85
91,0.0,0.0,0.0,test_soc_85
92,0.0,0.0,0.0,test_soc_85
93,0.0,0.0,0.0,test_soc_85
94,0.0,0.0,0.0,test_soc_85
95,0.0,0.0,0.0,test_soc_85
96,0.0,0.0,0.0,test_soc_85
97,0.0,0.0,0.0,test_soc_85
98,0.0,0.0,0.0,test_soc_85
99,0.0,0.0,0.0,test_soc_85
100,0.0,0.0,0.0,test_soc_85
101,0.0,0.0,0.0,test_soc_85
102,0.0,0.0,0.0,test_soc_85
103,0.0,0.0,0.0,test_soc_85
104,0.0,0.0,0.0,test_soc_85
105,0.0,0.0,0.0,test_soc_85
106,0.0,0.0,0.0,test_soc_85
107,0.0,0.0,0.0,test_soc_85
108,0.0,0.0,0.0,test_soc_85
109,0.0,0.0,0.0,test_soc_85
110,0.0,0.0,0.0,test_soc_85
111,0.0,0.0,0.0,test_soc_85
112,0.0,0.0,0.0,test_soc_85
113,0.0,0.0,0.0,test_soc_85
114,0.0,0.0,0.0,test_soc_85
115,0.0,0.0,0.0,test_soc_85
116,0.0,0.0,0.0,test_soc_85
117,0.0,0.0,0.0,test_soc_85
118,0.0,0.0,0.0,test_soc_85
119,0.0,0.0,0.0,test_soc_85
120,,,,test_soc_85
